FID,the_geom,code,timestamp,air_pressure,air_temperature_avg,air_temperature_max,air_temperature_min,relative_humidity,precipitation,wind_speed,qc_flags
aws_1day.fid--7433afc2_184f1ef2752_ae,POINT (5.255 50.194),6472,2020-02-10T00:00:00,967.12,5.76,8.38,3.28,78.74,10.71,10.72,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_af,POINT (5.255 50.194),6472,2020-02-08T00:00:00,985.99,6.45,8.74,2.47,76.45,0.09,3.88,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b0,POINT (3.202 51.348),6418,2020-02-10T00:00:00,995.47,8.33,10.26,4.67,71.4,4.455,13.04,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b1,POINT (3.202 51.348),6418,2020-02-07T00:00:00,1021.18,5.51,9.09,1.45,77.05,0,6.22,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b2,POINT (5.255 50.194),6472,2020-02-05T00:00:00,999.62,2.59,5.09,-0.96,87.44,0,1.85,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b3,POINT (3.202 51.348),6418,2020-02-08T00:00:00,1015.97,8.68,9.73,7.52,86.02,0.09,6.63,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b4,POINT (5.255 50.194),6472,2020-02-11T00:00:00,974.79,3.47,5.19,2.08,73.39,0.57,10.06,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b5,POINT (3.202 51.348),6418,2020-01-29T00:00:00,1007.22,6.78,8.58,5.72,75.73,0.27,7.49,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b6,POINT (5.255 50.194),6472,2020-02-01T00:00:00,974.24,9.06,10.48,5.89,89.28,24.2,6.45,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b7,POINT (5.255 50.194),6472,2020-01-31T00:00:00,977.1,10.47,11.29,9.94,87.01,0.35,6.89,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b8,POINT (5.255 50.194),6472,2020-02-04T00:00:00,983.26,3.58,5.06,2.35,89.28,5.04,5.43,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_b9,POINT (5.255 50.194),6472,2020-01-29T00:00:00,976.08,3.54,5.31,1.68,80.42,0.03,5.57,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_ba,POINT (3.202 51.348),6418,2020-01-31T00:00:00,1006.28,10.43,11.84,8.89,89.44,0.22,9.31,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_bb,POINT (5.255 50.194),6472,2020-02-02T00:00:00,977.38,8.73,11.87,4.58,88.54,13.74,5.75,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_bc,POINT (3.202 51.348),6418,2020-02-02T00:00:00,1007.11,9.45,11.68,6.93,89.4,3.964,8.78,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_bd,POINT (3.202 51.348),6418,2020-02-03T00:00:00,1010.67,9.34,10.25,7.22,86.15,3.96,8.4,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_be,POINT (3.202 51.348),6418,2020-02-01T00:00:00,1004.07,10.01,11.5,8.74,87.44,0.41,9.16,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_bf,POINT (3.202 51.348),6418,2020-02-04T00:00:00,1017.48,7.19,7.96,6.55,77.4,0.95,9.93,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c0,POINT (3.202 51.348),6418,2020-01-30T00:00:00,1004.73,7.97,11.27,5.58,90.62,0.29,8.44,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c1,POINT (5.255 50.194),6472,2020-01-30T00:00:00,975.73,6.56,11.09,2.83,87.35,2.8,6.26,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c2,POINT (5.255 50.194),6472,2020-02-03T00:00:00,979.33,7.75,9.66,3.05,88.65,19.75,5.51,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c3,POINT (5.255 50.194),6472,2020-01-22T00:00:00,1000.14,-2.07,1.97,-6.68,94.88,0,1.98,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c4,POINT (3.202 51.348),6418,2020-01-25T00:00:00,1019.04,2.03,3.54,1.01,97.22,0,5.17,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c5,POINT (5.255 50.194),6472,2020-01-26T00:00:00,981.47,5.3,8.05,2.96,85.21,0,3.88,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c6,POINT (3.202 51.348),6418,2020-01-28T00:00:00,994.2,6.01,7.35,4.19,78.2,4.56,8.89,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c7,POINT (5.255 50.194),6472,2020-01-28T00:00:00,964.41,3.49,6.27,2.1,83.01,2.01,8.04,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c8,POINT (3.202 51.348),6418,2020-01-23T00:00:00,1029.55,5.74,7.43,3.56,91.43,0,3.1,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_c9,POINT (5.255 50.194),6472,2020-01-27T00:00:00,971.76,6.33,6.89,5.67,91.06,12.16,6.14,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_ca,POINT (3.202 51.348),6418,2020-01-27T00:00:00,1000.58,8.17,8.85,6.71,89.82,1.29,7.13,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_cb,POINT (5.255 50.194),6472,2020-01-23T00:00:00,994.2,1.45,3.2,-0.14,94.18,0,2.88,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_cc,POINT (3.202 51.348),6418,2020-01-22T00:00:00,1035.81,3.82,5.79,1.69,99.94,0.03,2.11,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_cd,POINT (5.255 50.194),6472,2020-01-24T00:00:00,988.04,-0.22,2.98,-2.99,88.73,0,1.78,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_ce,POINT (5.255 50.194),6472,2020-01-25T00:00:00,985.78,2.65,9.07,-3.34,92.07,0.06,1.38,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_cf,POINT (3.202 51.348),6418,2020-01-24T00:00:00,1022.28,2.68,3.56,2.17,96.19,0,3.14,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d0,POINT (3.202 51.348),6418,2020-01-26T00:00:00,1011.57,6.15,8.52,3.55,93.96,0.13,6.93,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d1,POINT (3.202 51.348),6418,2020-01-15T00:00:00,1008.47,9.07,11.79,6.65,79.92,0.89,9.99,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d2,POINT (3.202 51.348),6418,2020-01-21T00:00:00,1040.37,1.7,4.23,0.08,99.1,0,3.25,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d3,POINT (3.202 51.348),6418,2020-01-19T00:00:00,1039.94,7.13,8,5.72,78.78,1.75,7.21,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d4,POINT (3.202 51.348),6418,2020-01-20T00:00:00,1045.74,5.13,6.65,3.77,92.03,0,2.07,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d5,POINT (5.255 50.194),6472,2020-01-21T00:00:00,1004.95,-0.95,3.2,-4.94,86.08,0.1,1.54,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d6,POINT (5.255 50.194),6472,2020-01-15T00:00:00,980.61,8.96,11.1,7.54,73.92,0.26,7.79,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d7,POINT (3.202 51.348),6418,2020-01-16T00:00:00,1018.15,8.14,11.58,4.82,85.12,0,8.13,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d8,POINT (3.202 51.348),6418,2020-01-18T00:00:00,1024.81,6.4,7.68,4.8,75.9,0.29,6.23,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_d9,POINT (5.255 50.194),6472,2020-01-16T00:00:00,988.65,7.88,10.44,4.32,81.16,0.06,4.21,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_da,POINT (5.255 50.194),6472,2020-01-19T00:00:00,1003.34,0.81,3.51,-1.9,96.29,0.68,2.06,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_db,POINT (5.255 50.194),6472,2020-01-20T00:00:00,1010.09,1.15,4.24,-2.63,93.3,0,2.57,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_dc,POINT (5.255 50.194),6472,2020-01-17T00:00:00,983.22,6.36,8.03,2.42,81.3,4.29,5.12,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_dd,POINT (5.255 50.194),6472,2020-01-18T00:00:00,991.48,2.41,4.84,0.11,86.26,0.3,3.51,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_de,POINT (3.202 51.348),6418,2020-01-17T00:00:00,1013.04,8.83,10.79,4.76,77.16,0.26,8.16,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_df,POINT (3.202 51.348),6418,2020-01-11T00:00:00,1026.18,6.96,8.35,5.77,77.2,0.06,8.26,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_e0,POINT (5.255 50.194),6472,2020-01-12T00:00:00,989.54,3.97,6.17,0.93,89.76,0.66,5.98,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_e1,POINT (5.255 50.194),6472,2020-01-11T00:00:00,996.08,3.35,5.06,1.63,86.73,0,4.5,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_e2,POINT (3.202 51.348),6418,2020-01-12T00:00:00,1018.68,7.84,10.83,6.19,84.91,0.28,8.74,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_e3,POINT (3.202 51.348),6418,2020-01-14T00:00:00,999.98,10.36,12.18,8.37,85.11,3.08,12.16,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_e4,POINT (5.255 50.194),6472,2020-01-10T00:00:00,986.53,5.99,8.41,3.13,90.37,3.18,4.19,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_e5,POINT (3.202 51.348),6418,2020-01-13T00:00:00,1011.1,7.76,10.43,5.11,88.36,0.73,9.2,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_e6,POINT (5.255 50.194),6472,2020-01-13T00:00:00,982.61,6,8.22,3.75,91.7,0.12,4.71,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
